,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,price,priceForHDP,shouldHighlight,state,streetAddress,timeOnZillow,unit,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,rentZestimate,lotAreaUnit,lotAreaValue,taxAssessedValue,datePriceChanged,priceChange,priceReduction,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,newConstructionType,listing_sub_type.is_newHome,listing_sub_type.is_foreclosure,listing_sub_type.is_bankOwned,comingSoonOnMarketDate,listing_sub_type.is_comingSoon,isRentalWithBasePrice,listing_sub_type.is_forAuction,videoCount,providerListingID,group_type,priceSuffix
64,7.0,4.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b9d02dbbe8e27629023266dcc253ce9f-p_e.jpg,False,True,False,False,False,False,False,40.774235,5100.0,-73.95369,6250000.0,6250000.0,False,NY,308 E 81st St,2071030000,,6018500.0,10028,31543959,True,9124.0,,,6987000.0,1736150400000.0,-500000.0,"$500,000 (Jan 6)",Sun. 12:30-2pm,True,"[{'open_house_end': 1738533600000, 'open_house_start': 1738528200000}]",,,,,,,,,,,,
65,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/83e249ecbdc152b7d806101b4488c63a-p_e.jpg,False,True,False,False,False,False,False,40.61956,1181.0,-74.15509,568000.0,568000.0,False,NY,11 Jules Dr #83,802730000,# 83,561100.0,10314,32306147,True,3171.0,sqft,1306.8,415896.0,,,,,,,,,,,,,,,,,,
66,2.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8e68fda885cc7d1645bfeebd7ff98684-p_e.jpg,False,True,False,False,False,False,False,40.730427,0.0,-74.004,3500000.0,3500000.0,False,NY,36 Leroy St,9242230000,,3546100.0,10014,31499213,True,8607.0,,,4518000.0,1736236800000.0,-400000.0,"$400,000 (Jan 7)",,,,,,,,,,,,,,,
67,2.0,2.0,Kew Gardens,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/992afe76bed41f50223d93726f945fc5-p_e.jpg,False,True,False,False,False,False,False,40.7051,1012.0,-73.82382,299000.0,299000.0,False,NY,84-70 129th St APT 6A,1293430000,Apt 6A,302100.0,11415,126229394,True,2753.0,,,,,,,,,,,,,,,,,,,,,
68,1.0,1.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3bb2078b9e740777587fc5f5a16eafac-p_e.jpg,False,True,False,False,False,False,False,40.765,625.0,-73.991,399000.0,399000.0,False,NY,464 W 51st St APT 4W,602230000,Apt 4W,,10019,446074425,True,,,,,,,,,,,,,,,,,,,,,,
69,1.0,1.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3484012d41f506fe7df1fd88cd8779d0-p_e.jpg,False,True,False,False,False,False,False,40.66987,0.0,-73.982735,625000.0,625000.0,False,NY,378 6th Ave APT 3A,1379830000,Apt 3A,625100.0,11215,83049456,True,2674.0,,,220647.0,,,,,,,,,,,,,,,,,,
70,6.0,4.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a3dfda27581eaa887964d442fb8e0095-p_e.jpg,False,True,False,False,False,False,False,40.85199,5000.0,-73.85409,1850000.0,1850000.0,False,NY,1903 Tomlinson Avenue,438706000,,,10461,29817840,True,,sqft,4500.0,871000.0,,,,,,,,,,,,,,,,,,
71,3.0,2.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/dd79c772b1c37b53fa9413eca9c1e9fa-p_e.jpg,False,True,False,False,False,False,False,40.62746,853.0,-73.91601,275000.0,275000.0,False,NY,1121 E 72nd St #14,1120234000,# 14,,11234,30780205,,2825.0,,,389903.0,,,,,,,,,True,,,,,,,,,
72,2.0,2.0,Jamaica,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3f2853ca2d089301659365542e2e1a78-p_e.jpg,False,True,False,False,False,False,False,40.714634,1200.0,-73.79647,278000.0,278000.0,False,NY,84-49 168 Street #6N,6589801000,Apt 6N,,11432,245429132,True,2730.0,,,10563000.0,1736236800000.0,-17000.0,"$17,000 (Jan 7)",,,,,,,,,,,,,,,
73,2.0,3.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ea11109ed4326d900bc29a5e07c66c7f-p_e.jpg,False,True,False,False,False,False,False,40.76804,1046.0,-73.9573,250000.0,250000.0,False,NY,340 E 72nd St APT 1E,1898230000,Apt 1E,,10021,443837515,True,,,,,,,,,,,,,,,,,,,,,,
74,3.0,3.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f05250288f74d995d564f61fe1d60be4-p_e.jpg,False,True,False,False,False,False,False,40.838158,2180.0,-73.87122,435000.0,435000.0,False,NY,1711 Mansion Street,19000890000,,,10460,29798675,True,,,,740000.0,1737964800000.0,-164000.0,"$164,000 (Jan 27)",,,,,,,,,,,,,,,
75,2.0,5.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/694039f4f1e3cab4287e5429e8ba88bf-p_e.jpg,False,True,False,False,False,False,False,40.787136,1541.0,-73.97103,1200000.0,1200000.0,False,NY,59 W 87th St #4,7773430000,# 4,1200500.0,10024,442302957,True,,,,,1737100800000.0,201000.0,,,,,,,,,,,,,,,,
76,2.0,2.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/597810ba735df0beb9bd14a8c5b09bf4-p_e.jpg,False,True,False,False,False,False,False,40.637604,1721.0,-74.169334,510000.0,510000.0,False,NY,27 Benjamin Pl,17812000,,,10303,32301165,True,2744.0,sqft,4791.6,504000.0,,,,,,,,,,,,,,,,,,
77,2.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7073f72d0a2b35487653dab10b219809-p_e.jpg,False,True,False,False,False,False,False,40.623077,0.0,-74.01318,1188000.0,1188000.0,False,NY,1051 76th St,688630000,,1188300.0,11228,30695649,True,3285.0,,,1100000.0,,,,,,,,,,,,,,,,,,
78,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f6bcaa70b7683ba8a3003e8b7242ace8-p_e.jpg,False,True,False,False,False,False,False,40.54187,2242.0,-74.20116,860000.0,860000.0,False,NY,26 Deserre Ave,1647272000,,846200.0,10312,32369108,True,3367.0,sqft,6098.4,817000.0,,,,,,,,,,,,,,,,,,
79,1.0,3.0,Whitestone,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/a8c66ab9bd058c180b1b673610813b36-p_e.jpg,False,True,False,False,False,False,False,40.79318,0.0,-73.796616,398888.0,398888.0,False,NY,166-31 9th Ave #4B,14685430000,# 4B,407900.0,11357,2067775397,True,2690.0,,,,1736150400000.0,-31000.0,"$31,000 (Jan 6)",,,,,,,,,,,,,,,
80,3.0,4.0,Jamaica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e67c9b1ad4d28be7d3045633ad2f3a10-p_e.jpg,False,True,False,False,False,False,False,40.674385,1828.0,-73.76588,775000.0,775000.0,False,NY,13420 176th Street,525482000,,,11434,32192533,True,,sqft,2800.0,611000.0,,,,Thu. 4-5pm,True,"[{'open_house_end': 1738285200000, 'open_house_start': 1738281600000}, {'open_house_end': 1738532700000, 'open_house_start': 1738525500000}]",,,,,,,,,,,,
81,1.0,2.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/721ebddd95ac0413ecb0577e211b9eb1-p_e.jpg,False,True,False,False,False,False,False,40.6758,1200.0,-73.97022,949000.0,949000.0,False,NY,20 Plaza St E APT C7,1207030000,Apt C7,,11238,245021993,True,6538.0,,,18582000.0,,,,,,,,,,,,,,,,,,
82,4.0,4.0,Whitestone,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6bb50dd409243b02737ccea460e3a51a-p_e.jpg,False,True,False,False,False,False,False,40.78324,2500.0,-73.8228,1558000.0,1558000.0,False,NY,3 144th Street,705271000,,,11357,445924496,True,,sqft,10400.0,,,,,,,,,,,,,,,,,,,
83,2.0,4.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4847b5d9444183c59caee2b7d05e675a-p_e.jpg,False,True,False,False,False,False,False,40.66038,1800.0,-73.954285,1750000.0,1750000.0,False,NY,196 Maple St,1207032000,,1731200.0,11225,30664681,True,4512.0,,,2138000.0,,,,,,,,,,,,,,,,,,
84,3.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8355b9383f59d3ccc6d28edcc07e8606-p_e.jpg,False,True,False,False,False,False,False,40.620808,1430.0,-74.1285,819000.0,819000.0,False,NY,145 Maine Ave,543293000,,804200.0,10314,32281031,True,3397.0,sqft,3484.8,730000.0,,,,,,,,,,,,,,,,,,
85,2.0,2.0,Bayside,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c321888d1e1f2cdc654b90e142a15e3a-p_e.jpg,False,True,False,False,False,False,False,40.78067,1250.0,-73.78402,344000.0,344000.0,False,NY,18-35 Corporal Kennedy #L1,8995354000,# L1,,11360,2071217578,True,,,,,1732176000000.0,-5000.0,"$5,000 (Nov 21)",,,,,,,,,,,,,,,
86,4.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b0a3b3591be0beb03d68c08669782994-p_e.jpg,False,True,False,False,False,False,False,40.59458,3680.0,-74.16565,1475000.0,1475000.0,False,NY,45 Sleepy Hollow Rd,66896000,,1430700.0,10314,32309985,True,4329.0,acres,0.25,1135000.0,,,,Sun. 12-3pm,True,"[{'open_house_end': 1738537200000, 'open_house_start': 1738526400000}]",,,,,,,,,,,,
87,2.0,3.0,Jamaica,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.704349517822266,-73.7301025390625&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=_7O8XyljjLjp7dDQMpVXGV7qn2Y=",False,True,False,False,False,False,False,40.70435,1265.0,-73.7301,300000.0,300000.0,False,NY,22702 112th Rd,6763926000,,,11429,32163775,,3490.0,sqft,4000.0,712000.0,,,,,,,,,True,,,,,,,,,
88,3.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cb3f5f0dd79d4ab6f55cb96adf11b8d2-p_e.jpg,False,True,False,False,False,False,False,40.59942,1800.0,-74.1284,650000.0,650000.0,False,NY,252A Livingston Ave #A,1138475000,# A,645000.0,10314,58577133,True,2893.0,sqft,2000.0,565000.0,,,,,,,,,,,,,,,,,,
89,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d5433e73de796d9722655b2c4bf1875f-p_e.jpg,False,True,False,False,False,False,False,40.584465,1302.0,-74.15846,695000.0,695000.0,False,NY,8 Villa Nova St,351682000,,685100.0,10314,32313992,True,3091.0,sqft,3264.0,637000.0,,,,,,,,,,,,,,,,,,
90,4.0,3.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5075e7abe12df7cea4400cacfeb151d9-p_e.jpg,False,True,False,False,False,False,False,40.886597,1613.0,-73.85849,399888.0,399888.0,False,NY,765 E 224th St,40259832000,,738000.0,10466,29832006,True,4177.0,,,496000.0,1737964800000.0,-339112.0,"$339,112 (Jan 27)",,,,,,,,,,,,,,,
91,3.0,6.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/24e08623b8536cacb4fee79972a33692-p_e.jpg,False,True,False,False,False,False,False,40.607544,2100.0,-74.07849,950000.0,950000.0,False,NY,47 Rockwell Ave,446015000,,929600.0,10305,32321345,True,2798.0,sqft,4300.0,978000.0,,,,,,,,,,,,,,,,,,
92,3.0,4.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/087c354c48ff443228082d61192aed40-p_e.jpg,False,True,False,False,False,False,False,40.602818,2944.0,-74.1222,899900.0,899900.0,False,NY,387 Fanning St,191312000,,881000.0,10314,32292146,True,3370.0,sqft,5227.2,880000.0,,,,Sun. 2-4pm,True,"[{'open_house_end': 1738540800000, 'open_house_start': 1738533600000}]",,,,,,,,,,,,
93,6.0,3.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/d2fc13305af8327d3e0408eb4076e64c-p_e.jpg,False,True,False,False,False,False,False,40.7653,10875.0,-73.9761,70000000.0,70000000.0,False,NY,50 Central Park S #30/31,19005432000,# 30/31,,10019,55502051,True,262968.0,,,3435236.0,1724742000000.0,5000000.0,,,,,,,,,,,,,,,,
94,4.0,4.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e5c3bf966b383cb0654f3bbdd6db01ff-p_e.jpg,False,True,False,False,False,False,False,40.761833,7973.0,-73.978165,63815000.0,63815000.0,False,NY,53 W 53rd St #PENTHOUSE 76,60477432000,# Penthouse 76,18429400.0,10019,440330724,True,,,,4358863.0,,,,,,,,,,,,,,,,,,
95,3.0,5.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/7874ab05df786a0048c3fcb76b7773c9-p_e.jpg,False,True,False,False,False,False,False,40.65341,2300.0,-73.92306,799000.0,799000.0,False,NY,80 E 58th St,429432000,,,11203,30653125,True,3080.0,,,799000.0,,,,,,,,,,,,,,,,,,
96,3.0,4.0,Far Rockaway,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/79f3ee0b1918f206a9602ee8163cfd83-p_e.jpg,False,True,False,False,False,False,False,40.603962,2868.0,-73.760345,599000.0,599000.0,False,NY,1050 Dickens Street,444773000,,,11691,32222220,True,,sqft,6300.0,736000.0,,,,,,,,,,,,,,,,,,
97,4.0,4.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/d6f7437d969aa05089494e9b6f385996-p_e.jpg,False,True,False,False,False,False,False,40.6918,0.0,-73.969734,4250000.0,4250000.0,False,NY,81 Willoughby Ave,602232000,,4328500.0,11205,30615228,True,4513.0,,,3222000.0,,,,,,,,,,,,,,,,,,
98,5.0,4.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ca4efa40bf7b87ae2e8360bb619cedc1-p_e.jpg,False,True,False,False,False,False,False,40.764954,6512.0,-73.97757,49000000.0,49000000.0,False,NY,111 W 57th St #PENTHOUSE 76,17191032000,# Penthouse 76,45449700.0,10019,442155685,True,,,,4672856.0,,,,,,,,,,,,,,,,,,
99,1.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7a2497d0237a247000d038bb335ea4c3-p_e.jpg,False,True,False,False,False,False,False,40.86167,604.0,-73.92663,125000.0,125000.0,False,NY,21 Arden St APT 5A,37927032000,Apt 5A,,10040,2054303228,True,2266.0,,,,1736841600000.0,1000.0,,,,,,,,,,,,,,,,
100,13.0,8.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f7df0403af5a0e90eb45a342061f09bc-p_e.jpg,False,True,False,False,False,False,False,40.76873,13000.0,-73.96869,50000000.0,50000000.0,False,NY,10 E 67th St,30755832000,,43844800.0,10065,31533539,True,8721.0,,,26673000.0,,,,,,,,,,,,,,,,,,
101,3.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eb8c635cdbc1731ca3640b8a87726f88-p_e.jpg,False,True,False,False,False,False,False,40.619274,3872.0,-73.94143,1250000.0,1250000.0,False,NY,3402 Kings Hwy FLOOR 1,83832000,Floor 1,,11234,446690245,True,,,,,,,,Sun. 12-2pm,True,"[{'open_house_end': 1738533600000, 'open_house_start': 1738526400000}]",,,,,,,,,,,,
102,3.0,3.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/178a4f72f39f8f6df849123f5946d3f8-p_e.jpg,False,True,False,False,False,False,False,40.78081,0.0,-73.96023,2180000.0,2180000.0,False,NY,3 E 85th St #5AB,602232000,# 5AB,2201000.0,10028,72530622,True,7460.0,,,,,,,Thu. 10am-12pm,True,"[{'open_house_end': 1738267200000, 'open_house_start': 1738260000000}, {'open_house_end': 1738353600000, 'open_house_start': 1738346400000}, {'open_house_end': 1738531800000, 'open_house_start': 1738526400000}, {'open_house_end': 1738612800000, 'open_house_start': 1738605600000}, {'open_house_end': 1738785600000, 'open_house_start': 1738778400000}, {'open_house_end': 1738872000000, 'open_house_start': 1738864800000}]",,,,,,,,,,,,
103,3.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3ad1f5ea2b11c829464fff82ac125b76-p_e.jpg,False,True,False,False,False,False,False,40.59335,1200.0,-74.08038,725000.0,725000.0,False,NY,341 Parkinson Ave,723775000,,718100.0,10305,59820752,True,2939.0,sqft,2178.0,663000.0,,,,,,,,,,,,,,,,,,
104,1.0,2.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/d20e718c2bd0a18b3efc73863f64b979-p_e.jpg,False,True,False,False,False,False,False,40.882454,1061.0,-73.896706,299000.0,299000.0,False,NY,75 W 238 Street #6J,418611000,Apt 6J,,10463,244456622,True,,,,3116000.0,,,,,,,,,,,,,,,,,,
105,4.0,6.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/01d48875f0f42a998528de9f87ab5cec-p_e.jpg,False,True,False,False,False,False,False,40.548145,2600.0,-74.21655,1080000.0,1080000.0,False,NY,77 Wirt Ave,419728000,,1060100.0,10309,32372027,True,3352.0,sqft,3900.0,763000.0,1737792000000.0,-20000.0,"$20,000 (Jan 25)",,,,,,,,,,,,,,,
106,12.0,7.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/c44bbd7394538c8314efda4ebf7587f5-p_e.jpg,False,True,False,False,False,False,False,40.766518,18000.0,-73.97001,39500000.0,39500000.0,False,NY,15 E 63rd St,1293432000,,36255600.0,10065,344214383,True,8785.0,,,,1736928000000.0,-5000000.0,"$5,000,000 (Jan 15)",,,,,,,,,,,,,,,
107,2.0,3.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d207d3b897e7ac4a1dd3ddd11e182530-p_e.jpg,False,True,False,False,False,False,False,40.643127,2499.0,-73.904976,675000.0,675000.0,False,NY,9310 Glenwood Rd #1,8119032000,# 1,673200.0,11236,442124807,True,,,,,,,,,,,,,,,,,,,,,,
108,2.0,7.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/ff265dead06e16038d490dcad7fd86b0-p_e.jpg,False,True,False,False,False,False,False,40.832703,2160.0,-73.85247,619900.0,619900.0,False,NY,2147 Ellis Avenue,1295406000,,,10462,29797062,,,sqft,2549.0,760000.0,,,,,,,,,,True,,,,,,,,
109,4.0,6.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4178dadd406ac5418e69cab29b8a3ddc-p_e.jpg,False,True,False,False,False,False,False,40.78599,3096.0,-73.82236,1100000.0,1100000.0,False,NY,1428 Parsons Boulevard,1221058000,,,11357,32023773,,,sqft,4550.0,1335000.0,,,,,,,,,,True,,,,,,,,
110,1.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/98d5f74f8abfb1daebf07c95f62041f4-p_e.jpg,False,True,False,False,False,False,False,40.786835,0.0,-73.94988,515000.0,515000.0,False,NY,1513 Lexington Ave APT 4S,10365432000,Apt 4S,546800.0,10029,441149607,True,,,,,,,,,,,,,,,,,,,,,,
111,1.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d5ed20588885ceae629ab94b4418f2dd-p_e.jpg,False,True,False,False,False,False,False,40.536896,1200.0,-74.15911,699999.0,699999.0,False,NY,17 Shirley Ave,787856000,,689400.0,10312,32349963,True,3045.0,sqft,5662.8,688000.0,,,,,,,,,,,,,,,,,,
112,7.0,5.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/06c26358b2d88e40f97ef97fe1138981-p_e.jpg,False,True,False,False,False,False,False,40.758244,9191.0,-73.96127,65000000.0,65000000.0,False,NY,430 E 58th St #PENTHOUSE 80,9328632000,# Penthouse 80,,10022,441781042,True,,,,,,,,,,,,,,,,,,,,,,
113,4.0,6.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/b35d2d1cb7f7be5986f68d186bf6283b-p_e.jpg,False,True,False,False,False,False,False,40.61752,2580.0,-73.97929,2395000.0,2395000.0,False,NY,2147 60th St #3,83832000,# 3,,11204,446709441,True,,,,,,,,,,,,,,,,,,,,,,
114,6.0,5.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cf970c4596c3a362eb70e80e4ef9c177-p_e.jpg,False,True,False,False,False,False,False,40.775833,8550.0,-73.97852,14980000.0,14980000.0,False,NY,45 W 70th St,13562232000,,,10023,31518799,True,64338.0,,,4132000.0,,,,,,,,,,,,,,,,,,
115,1.0,4.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58a759e0b044e4142b7f304ececcd241-p_e.jpg,False,True,False,False,False,False,False,40.852497,1450.0,-73.918884,550000.0,550000.0,False,NY,1806 Undercliff Avenue,6558968000,,,10453,29782438,True,,sqft,3485.0,529000.0,1731657600000.0,-14999.0,"$14,999 (Nov 15)",,,,,,,,,,,,,,,
116,3.0,3.0,Bayside,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/26b89c42d3e72d6db7dfdd3431a5dbd4-p_e.jpg,False,True,False,False,False,False,False,40.784637,2000.0,-73.77647,668000.0,668000.0,False,NY,17-39 215th Street 215th Street #35,1220369000,# 215-35,,11360,444377632,True,,,,,,,,,,,,,,,,,,,,,,
117,2.0,3.0,Staten Island,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e66cb6586b4f36edbb38be42e2fe4049-p_e.jpg,False,True,False,False,False,False,False,40.553455,1200.0,-74.13412,949000.0,949000.0,False,NY,183 Bay Ter,709346000,,937500.0,10306,32345097,True,3070.0,sqft,6969.6,693000.0,,,,,,,,,,,,,,,,,,
118,2.0,3.0,Bronx,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5b2e6bdb8978d6c95b6be80219b49f8a-p_e.jpg,False,True,False,False,False,False,False,40.89032,1320.0,-73.82997,625000.0,625000.0,False,NY,3988 Rombouts Avenue,629008000,,,10466,29835676,True,,sqft,3779.0,533000.0,,,,Sun. 1-3pm,True,"[{'open_house_end': 1738537200000, 'open_house_start': 1738530000000}]",,,,,,,,,,,,
119,1.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/b2d54a4dde0830830ec108ef52d73e4f-p_e.jpg,False,True,False,False,False,False,False,40.739063,0.0,-73.97912,450000.0,450000.0,False,NY,311 E 25th St APT 3G,1293432000,Apt 3G,,10010,244887142,True,4246.0,,,6953000.0,,,,,,,,,,,,,,,,,,
120,2.0,2.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/136c14bac977aabe047abb57fef3cb43-p_e.jpg,False,True,False,False,False,False,False,40.72208,0.0,-73.948364,1195000.0,1195000.0,False,NY,65 Eckford St #3B,775032000,# 3B,1182700.0,11222,444357313,True,,,,,,,,Sat. 12-2pm,True,"[{'open_house_end': 1738447200000, 'open_house_start': 1738440000000}, {'open_house_end': 1738530000000, 'open_house_start': 1738521000000}]",,,,,,,,,,,,
121,2.0,2.0,New York,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/27dcb11a9eab3d04c8f619fd0f0b90cb-p_e.jpg,False,True,False,False,False,False,False,40.774113,1550.0,-73.98027,1400000.0,1400000.0,False,NY,39 W 67th St APT 101,3280632000,Apt 101,1405400.0,10023,119911998,True,6307.0,,,,,,,,,,,,,,,,,,,,,
122,1.0,2.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/11cac4e0222cb6c648e1a824ddae7cd4-p_e.jpg,False,True,False,False,False,False,False,40.720665,0.0,-73.960335,629000.0,629000.0,False,NY,65 N 8th St APT 11,7514232000,Apt 11,661700.0,11211,2130785073,True,4024.0,,,,,,,,,,,,,,,,,,,,,
123,2.0,3.0,Flushing,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/259635ace8b7cc69b1672ea0db1fdadc-p_e.jpg,False,True,False,False,False,False,False,40.716736,1224.0,-73.87692,818000.0,818000.0,False,NY,6517 77th St,947834000,,811400.0,11379,31997449,True,3770.0,,,835000.0,,,,,,,,,,,,,,,,,,
124,1.0,1.0,Brooklyn,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c8a5e5ef97e442d8ed03b12b24b7b67a-p_e.jpg,False,True,False,False,False,False,False,40.70003,650.0,-73.999016,208500.0,208500.0,False,NY,2913 Foster Ave APT 2F,30151034000,Apt 2F,,11210,245021411,True,2377.0,,,2897000.0,1723878000000.0,-500.0,,,,,,,,,,,,,,,,
